Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-13 00:00:00,O,2209,29828,708,61,642,0,0,92,65535,65535,65535,84,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,3,192,709,1913,10,13,49574
2019-03-13 00:01:00,O,2210,29829,708,61,643,0,0,93,65535,65535,65535,84,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,3,192,709,1913,10,13,23475
2019-03-13 00:02:00,O,2211,29829,707,61,642,0,0,93,65535,65535,65535,84,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,6550
2019-03-13 00:03:00,O,2212,29832,707,61,642,0,0,92,65535,65535,65535,85,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,36566
2019-03-13 00:04:11,O,2213,29832,707,61,642,0,0,92,65535,65535,65535,85,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,34809
2019-03-13 00:05:00,O,2214,29832,707,61,642,1,0,92,65535,65535,65535,85,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,24934
2019-03-13 00:06:00,O,2215,29833,706,61,641,1,0,92,65535,65535,65535,85,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,33529
2019-03-13 00:07:00,O,2216,29833,706,61,640,1,0,92,65535,65535,65535,85,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,56145
2019-03-13 00:08:00,O,2217,29836,706,61,639,2,0,36,65535,65535,65535,86,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,53121
2019-03-13 00:09:00,O,2218,29840,706,61,637,1,0,31,65535,65535,65535,86,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,63422
2019-03-13 00:10:00,O,2219,29841,706,61,635,2,0,27,65535,65535,65535,86,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,17465
2019-03-13 00:11:00,O,2220,29842,705,61,634,1,1,27,65535,65535,65535,87,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,6564
2019-03-13 00:12:00,O,2221,29840,705,61,632,0,1,26,65535,65535,65535,87,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,57368
2019-03-13 00:13:00,O,2222,29845,705,61,632,0,1,26,65535,65535,65535,87,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,23674
2019-03-13 00:14:00,O,2223,29843,704,61,631,0,1,26,65535,65535,65535,87,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,21841
2019-03-13 00:15:00,O,2224,29840,704,61,631,1,1,25,65535,65535,65535,87,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,48752
2019-03-13 00:16:00,O,2225,29843,704,61,631,0,1,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,32022
2019-03-13 00:17:00,O,2226,29842,704,61,630,0,1,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,57356
2019-03-13 00:18:00,O,2227,29840,704,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,50327
2019-03-13 00:19:00,O,2228,29840,704,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,64346
2019-03-13 00:20:00,O,2229,29837,704,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,48402
2019-03-13 00:21:00,O,2230,29839,704,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,44952
2019-03-13 00:22:00,O,2231,29839,703,61,629,1,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,50966
2019-03-13 00:23:00,O,2232,29840,703,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,10945
2019-03-13 00:24:00,O,2233,29842,703,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,10773
2019-03-13 00:25:00,O,2234,29840,703,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,14495
2019-03-13 00:26:00,O,2235,29841,702,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,51735
2019-03-13 00:27:00,O,2236,29841,702,61,630,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,58573
2019-03-13 00:28:00,O,2237,29842,702,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,25083
2019-03-13 00:29:00,O,2238,29842,702,61,630,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,27549
2019-03-13 00:30:00,O,2239,29845,702,61,629,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,56653
2019-03-13 00:31:00,O,2240,29846,701,61,629,1,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,9964
2019-03-13 00:32:00,O,2241,29845,701,61,628,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,16430
2019-03-13 00:33:00,O,2242,29848,701,61,627,0,0,26,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,39175
2019-03-13 00:34:00,O,2243,29850,700,61,627,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,63797
2019-03-13 00:35:00,O,2244,29852,700,61,626,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,62440
2019-03-13 00:36:00,O,2245,29849,699,61,626,0,0,25,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,29051
2019-03-13 00:37:00,O,2246,29848,699,61,625,0,0,25,65535,65535,65535,89,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,48438
2019-03-13 00:38:00,O,2247,29848,698,61,626,0,0,25,65535,65535,65535,89,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,51804
2019-03-13 00:39:00,O,2248,29851,698,61,625,0,0,25,65535,65535,65535,89,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,4320
2019-03-13 00:40:00,O,2249,29848,697,61,625,0,0,25,65535,65535,65535,89,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,13623
2019-03-13 00:41:00,O,2250,29850,696,61,624,1,0,32,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,15647
2019-03-13 00:42:00,O,2251,29851,695,61,624,1,0,34,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,41969
2019-03-13 00:43:00,O,2252,29851,694,61,624,0,0,57,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,56516
2019-03-13 00:44:00,O,2253,29850,694,61,623,0,0,57,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,58501
2019-03-13 00:45:00,O,2254,29851,693,61,623,0,0,57,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,56055
2019-03-13 00:46:00,O,2255,29850,693,61,623,1,0,62,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,40743
2019-03-13 00:47:00,O,2256,29849,692,61,622,1,0,62,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,58883
2019-03-13 00:48:00,O,2257,29849,691,61,622,0,1,62,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,2869
2019-03-13 00:49:00,O,2258,29850,690,61,622,1,1,62,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,8182
2019-03-13 00:50:00,O,2259,29850,689,61,622,0,1,62,65535,65535,65535,88,65535,0,0,0,9,13587,0,85,2261,87,123,593,65535,65535,0,0,0,0,0,0,824,6,75,709,1913,10,13,23233
