Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-21 00:00:00,O,929,29904,644,62,607,0,0,258,65535,65535,65535,95,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,45,705,1912,10,13,18397
2019-03-21 00:01:00,O,930,29902,643,62,607,0,0,259,65535,65535,65535,95,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,45,705,1912,10,13,47350
2019-03-21 00:02:00,O,931,29904,644,62,607,0,0,258,65535,65535,65535,95,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,27281
2019-03-21 00:03:00,O,932,29906,643,62,607,0,0,258,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,19964
2019-03-21 00:04:00,O,933,29906,643,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,20802
2019-03-21 00:05:00,O,934,29909,643,62,607,0,0,258,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,61770
2019-03-21 00:06:00,O,935,29909,642,62,607,0,0,258,65535,65535,65535,95,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,43715
2019-03-21 00:07:00,O,936,29910,642,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,18701
2019-03-21 00:08:01,O,937,29911,642,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,54487
2019-03-21 00:09:00,O,938,29909,641,62,606,0,0,258,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,27959
2019-03-21 00:10:00,O,939,29910,642,62,606,0,0,258,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,18656
2019-03-21 00:11:01,O,940,29914,642,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,6539
2019-03-21 00:12:00,O,941,29914,641,62,606,0,0,258,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,48078
2019-03-21 00:13:00,O,942,29911,641,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,23276
2019-03-21 00:14:00,O,943,29914,641,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,45836
2019-03-21 00:15:00,O,944,29912,641,62,606,0,0,259,65535,65535,65535,96,65535,0,0,0,39,14867,39,178,2354,31,207,677,65535,65535,0,0,0,0,0,0,825,6,75,705,1912,10,13,16002
