Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-06 00:00:00,O,2369,29855,717,62,642,1,1,96,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,45,612,1813,10,13,32700
2019-03-06 00:01:00,O,2370,29859,716,62,642,2,1,98,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,45,612,1813,10,13,40007
2019-03-06 00:02:00,O,2371,29859,715,62,641,0,1,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,17339
2019-03-06 00:03:00,O,2372,29862,715,62,640,1,1,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,10630
2019-03-06 00:04:00,O,2373,29862,714,62,640,1,0,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,31395
2019-03-06 00:05:00,O,2374,29866,714,62,640,0,0,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,59398
2019-03-06 00:06:00,O,2375,29866,713,62,639,0,1,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,58425
2019-03-06 00:07:00,O,2376,29865,712,62,639,0,1,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,16576
2019-03-06 00:08:00,O,2377,29866,712,62,639,1,1,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,10511
2019-03-06 00:09:00,O,2378,29865,711,62,638,0,0,97,65535,65535,65535,86,65535,0,0,0,27,12819,0,63,2239,74,39,509,65535,65535,0,0,0,0,0,0,824,6,75,612,1813,10,13,32471
