Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-20 00:00:00,O,2049,29883,677,61,610,5,3,113,65535,65535,65535,87,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,62065
2019-03-20 00:01:00,O,2050,29883,676,61,610,4,4,85,65535,65535,65535,87,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,59861
2019-03-20 00:02:00,O,2051,29884,676,61,609,2,4,92,65535,65535,65535,87,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,23935
2019-03-20 00:03:00,O,2052,29883,675,61,609,4,4,98,65535,65535,65535,87,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,23706
2019-03-20 00:04:00,O,2053,29885,675,61,609,4,4,111,65535,65535,65535,87,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,3012
2019-03-20 00:05:00,O,2054,29890,675,61,608,5,4,88,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,12725
2019-03-20 00:06:00,O,2055,29890,674,61,608,4,4,94,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,38238
2019-03-20 00:07:00,O,2056,29893,673,61,608,2,4,102,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,24562
2019-03-20 00:08:00,O,2057,29893,673,61,608,2,4,96,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,27045
2019-03-20 00:09:00,O,2058,29896,672,61,607,2,4,90,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,17178
2019-03-20 00:10:00,O,2059,29897,672,61,607,4,4,90,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,37510
2019-03-20 00:11:00,O,2060,29897,672,61,607,4,4,78,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,3659
2019-03-20 00:12:00,O,2061,29897,671,61,607,2,3,73,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,11736
2019-03-20 00:13:00,O,2062,29897,670,61,607,1,3,76,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,20244
2019-03-20 00:14:00,O,2063,29897,670,61,607,1,3,76,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,17979
2019-03-20 00:15:00,O,2064,29899,669,61,607,1,2,81,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,41511
2019-03-20 00:16:00,O,2065,29897,668,61,607,2,2,107,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,12795
2019-03-20 00:17:00,O,2066,29897,668,61,607,0,2,101,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,39583
2019-03-20 00:18:00,O,2067,29899,668,61,607,0,2,101,65535,65535,65535,88,65535,0,0,0,0,65535,1,139,2315,49,199,669,65535,65535,0,0,0,0,0,0,824,6,45,706,1912,10,13,39499
