Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-07 00:00:00,O,1249,29861,707,62,646,0,1,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,45,611,1813,10,13,31760
2019-03-07 00:01:00,O,1250,29860,707,62,646,0,1,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,45,611,1813,10,13,62356
2019-03-07 00:02:00,O,1251,29861,706,62,646,0,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,2902
2019-03-07 00:03:01,O,1252,29861,706,62,645,0,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,9612
2019-03-07 00:04:00,O,1253,29864,706,62,645,0,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,52332
2019-03-07 00:05:00,O,1254,29861,705,62,645,0,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,34340
2019-03-07 00:06:00,O,1255,29865,705,62,645,1,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,1759
2019-03-07 00:07:00,O,1256,29865,704,62,645,0,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,49862
2019-03-07 00:08:00,O,1257,29868,704,62,645,1,0,140,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,37140
2019-03-07 00:09:00,O,1258,29868,704,62,644,1,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,19888
2019-03-07 00:10:00,O,1259,29869,704,62,643,0,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,167
2019-03-07 00:11:00,O,1260,29871,703,62,644,0,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,34813
2019-03-07 00:12:01,O,1261,29871,702,62,644,0,0,150,65535,65535,65535,86,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,14066
2019-03-07 00:13:00,O,1262,29872,702,62,643,0,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,37198
2019-03-07 00:14:00,O,1263,29871,702,62,643,0,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,57085
2019-03-07 00:15:00,O,1264,29871,702,62,643,1,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,42854
2019-03-07 00:16:00,O,1265,29872,702,62,643,0,0,150,65535,65535,65535,85,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,5435
2019-03-07 00:17:00,O,1266,29869,701,62,642,0,0,150,65535,65535,65535,86,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,10404
2019-03-07 00:18:00,O,1267,29869,701,62,642,0,0,150,65535,65535,65535,86,65535,0,0,0,0,65535,0,63,2239,89,50,520,65535,65535,0,0,0,0,0,0,824,6,75,611,1813,10,13,8587
