Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-03 00:00:00,O,609,29905,690,63,616,0,1,115,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,824,6,45,613,1813,10,13,3876
2019-03-03 00:01:01,O,610,29905,689,63,616,1,1,115,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,824,6,45,613,1813,10,13,22605
2019-03-03 00:02:00,O,611,29906,689,63,615,0,1,115,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,8614
2019-03-03 00:03:00,O,612,29908,687,63,615,1,1,115,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,62880
2019-03-03 00:04:00,O,613,29908,687,63,614,1,1,115,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,824,6,45,613,1813,10,13,58419
2019-03-03 00:05:00,O,614,29908,686,63,614,0,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,12813
2019-03-03 00:06:00,O,615,29909,685,63,613,0,1,114,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,24040
2019-03-03 00:07:00,O,616,29908,685,63,613,0,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,52582
2019-03-03 00:08:00,O,617,29911,683,63,613,1,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,59220
2019-03-03 00:09:00,O,618,29912,683,63,612,0,1,114,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,46380
2019-03-03 00:10:00,O,619,29912,682,63,612,0,1,114,65535,65535,65535,80,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,54097
2019-03-03 00:11:00,O,620,29908,681,63,612,0,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,31630
2019-03-03 00:12:00,O,621,29912,681,63,611,0,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,11192
2019-03-03 00:13:00,O,622,29911,680,64,611,0,1,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,824,6,45,613,1813,10,13,12236
2019-03-03 00:14:00,O,623,29912,679,64,611,0,0,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,43516
2019-03-03 00:15:00,O,624,29914,678,64,611,0,0,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,19232
2019-03-03 00:16:00,O,625,29915,678,64,611,0,0,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,55034
2019-03-03 00:17:00,O,626,29915,677,64,611,0,0,114,65535,65535,65535,81,65535,0,0,0,216,11539,0,36,2212,60,8,478,65535,65535,0,0,0,0,0,0,825,6,45,613,1813,10,13,31869
