Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-02 00:00:00,O,1729,29918,657,65,586,0,0,346,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,42272
2019-03-02 00:01:00,O,1730,29918,656,65,586,0,0,346,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,53507
2019-03-02 00:02:00,O,1731,29921,656,65,586,0,0,346,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,57841
2019-03-02 00:03:00,O,1732,29924,655,65,586,1,0,34,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,15095
2019-03-02 00:04:00,O,1733,29924,655,65,587,1,0,38,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,5765
2019-03-02 00:05:00,O,1734,29922,655,65,586,1,0,38,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,14564
2019-03-02 00:06:00,O,1735,29926,654,65,586,2,0,49,65535,65535,65535,92,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,46390
2019-03-02 00:07:00,O,1736,29925,654,65,586,1,0,49,65535,65535,65535,92,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,22718
2019-03-02 00:08:00,O,1737,29926,653,65,585,1,1,49,65535,65535,65535,92,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,22822
2019-03-02 00:09:00,O,1738,29928,653,65,585,2,1,52,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,31655
2019-03-02 00:10:00,O,1739,29929,652,65,585,2,1,71,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,6200
2019-03-02 00:11:00,O,1740,29930,652,65,584,1,1,82,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,10825
2019-03-02 00:12:00,O,1741,29930,652,65,584,1,1,82,65535,65535,65535,93,65535,0,0,0,191,11539,11,11,2187,58,0,470,65535,65535,0,0,0,0,0,0,825,6,75,613,1813,10,13,9062
