Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-03-01 00:00:10,O,289,29909,681,65,620,0,1,26,65535,65535,65535,94,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,14388
2019-03-01 00:01:00,O,290,29908,681,65,621,1,1,26,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,37409
2019-03-01 00:02:00,O,291,29907,680,65,620,1,1,27,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,28068
2019-03-01 00:03:00,O,292,29907,680,65,620,1,1,52,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,12684
2019-03-01 00:04:00,O,293,29909,680,65,620,0,1,52,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,65360
2019-03-01 00:05:00,O,294,29909,679,65,620,1,1,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,5455
2019-03-01 00:06:00,O,295,29911,679,65,620,0,1,53,65535,65535,65535,92,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,47787
2019-03-01 00:07:00,O,296,29912,678,65,620,0,1,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,14518
2019-03-01 00:08:00,O,297,29912,678,65,620,0,1,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,12697
2019-03-01 00:09:00,O,298,29912,678,65,621,0,1,53,65535,65535,65535,94,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,62103
2019-03-01 00:10:00,O,299,29914,677,65,620,0,1,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,39882
2019-03-01 00:11:00,O,300,29914,677,65,621,0,1,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,43786
2019-03-01 00:12:00,O,301,29916,677,65,620,1,0,53,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,24451
2019-03-01 00:13:00,O,302,29915,676,65,620,0,0,113,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,22436
2019-03-01 00:14:00,O,303,29913,676,65,621,0,0,113,65535,65535,65535,92,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,2723
2019-03-01 00:15:00,O,304,29914,675,65,620,0,0,113,65535,65535,65535,92,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,12410
2019-03-01 00:16:00,O,305,29914,675,65,620,0,0,113,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,27531
2019-03-01 00:17:00,O,306,29915,675,65,620,0,0,109,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,5039
2019-03-01 00:18:00,O,307,29915,675,65,620,0,0,108,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,28
2019-03-01 00:19:00,O,308,29918,675,65,620,0,0,109,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,33374
2019-03-01 00:20:00,O,309,29917,675,65,620,0,0,109,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,5759
2019-03-01 00:21:00,O,310,29918,674,65,620,0,0,108,65535,65535,65535,93,65535,0,0,0,179,11539,4,367,2175,66,234,458,65535,65535,0,0,0,0,0,0,825,6,75,614,1813,10,13,58830
