Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019:02:14-00:03:00,L,20,1732,29823,208,14850,138,2,257,132,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:06,L,20,1732,29823,208,14850,138,2,256,132,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:11,L,20,1732,29823,208,14850,138,2,256,122,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:16,L,20,1732,29823,208,14850,138,2,257,119,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:21,L,20,1732,29823,208,14850,138,2,256,119,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:26,L,20,1732,29823,208,14850,138,2,257,119,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:31,L,20,1732,29823,208,14850,138,2,256,119,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:36,L,20,1733,29828,207,14850,138,2,256,119,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:41,L,20,1733,29828,207,14850,138,2,257,118,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:46,L,20,1733,29828,207,14850,138,2,257,102,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:52,L,20,1733,29828,207,14850,138,2,257,102,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:03:57,L,20,1733,29828,207,14850,138,2,256,143,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:02,L,20,1733,29828,207,14850,138,2,259,173,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:07,L,20,1733,29828,207,14850,138,2,260,108,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:12,L,20,1733,29828,207,14850,138,2,257,103,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:17,L,20,1733,29828,207,14850,138,2,257,103,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:22,L,20,1733,29828,207,14850,138,2,257,96,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:27,L,20,1733,29828,207,14850,138,2,256,96,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:32,L,20,1733,29828,207,14850,138,2,256,96,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:04:38,L,20,1734,29829,206,14850,138,2,257,107,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:04:43,L,20,1734,29829,206,14850,138,2,256,107,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:04:48,L,20,1734,29829,206,14850,138,2,257,107,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:04:53,L,20,1734,29829,206,14850,138,2,257,107,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:04:58,L,20,1734,29829,206,14850,138,2,257,115,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:03,L,20,1734,29829,206,14850,139,2,260,150,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:08,L,20,1734,29829,206,14850,139,2,259,159,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:13,L,20,1734,29829,206,14850,138,2,258,159,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:19,L,20,1734,29829,206,14850,138,2,257,159,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:24,L,20,1734,29829,206,14850,138,2,257,150,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:29,L,20,1734,29829,206,14850,138,2,258,121,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:34,L,20,1734,29829,206,14850,138,2,258,121,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,56,3,19206,617,21,7,3338
2019:02:14-00:05:39,L,20,1735,29831,205,14850,138,2,257,148,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:05:44,L,20,1735,29831,205,14850,138,2,258,168,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:05:49,L,20,1735,29831,205,14850,138,2,257,169,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:05:54,L,20,1735,29831,205,14850,138,2,257,168,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:05:59,L,20,1735,29831,205,14850,138,2,258,166,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:05,L,20,1735,29831,205,14850,138,2,257,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:10,L,20,1735,29831,205,14850,138,2,258,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:15,L,20,1735,29831,205,14850,138,2,257,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:20,L,20,1735,29831,205,14850,138,2,257,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:25,L,20,1735,29831,205,14850,137,2,257,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:30,L,20,1735,29831,205,14850,137,2,256,165,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:35,L,20,1736,29831,205,14850,138,2,256,164,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:40,L,20,1736,29831,205,14850,138,2,256,164,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:45,L,20,1736,29831,205,14850,138,2,256,164,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:06:51
2019:02:14-00:07:01,O,1736,29831,717,58,650,1,1,164,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,35595
2019:02:14-00:07:06,O,1736,29831,717,58,650,1,1,164,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,35595
2019:02:14-00:07:11,O,1736,29831,717,58,649,1,1,164,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,39452
2019:02:14-00:07:16,O,1736,29831,717,58,649,0,1,164,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,26610
2019:02:14-00:07:21,O,1736,29831,717,58,650,1,1,164,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,35595
2019:02:14-00:07:26,O,1736,29831,717,58,650,1,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,37271
2019:02:14-00:07:31,O,1736,29831,717,58,650,2,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,47028
2019:02:14-00:07:37,O,1737,29832,716,58,650,2,1,166,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,14153
2019:02:14-00:07:42,O,1737,29832,716,58,649,2,1,166,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,9822
2019:02:14-00:07:47,O,1737,29832,716,58,649,1,1,166,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,125
2019:02:14-00:07:52,O,1737,29832,716,58,650,1,1,163,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,8614
2019:02:14-00:07:57,O,1737,29832,716,58,650,1,1,167,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,3062
2019:02:14-00:08:02,O,1737,29832,716,58,650,2,1,167,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,11733
2019:02:14-00:08:07,O,1737,29832,716,58,650,1,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,7902
2019:02:14-00:08:12,O,1737,29832,716,58,649,1,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,4041
2019:02:14-00:08:17,O,1737,29832,716,58,649,1,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,4041
2019:02:14-00:08:23,O,1737,29832,716,58,649,0,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,61991
2019:02:14-00:08:28,O,1737,29832,716,58,649,0,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,61991
2019:02:14-00:08:33,O,1737,29832,716,58,649,0,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,61991
2019:02:14-00:08:38,O,1738,29831,715,58,649,1,1,165,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,53539
2019:02:14-00:08:43,O,1738,29831,715,58,649,2,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,25413
2019:02:14-00:08:48,O,1738,29831,715,58,649,2,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,25413
2019:02:14-00:08:53,O,1738,29831,715,58,649,2,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,25413
2019:02:14-00:08:58,O,1738,29831,715,58,649,1,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,17766
2019:02:14-00:09:04,O,1738,29831,715,58,649,0,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,47240
2019:02:14-00:09:09,O,1738,29831,715,58,649,1,1,150,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,17766
2019:02:14-00:09:14,O,1738,29831,715,58,649,1,1,144,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,31262
2019:02:14-00:09:19,O,1738,29831,715,58,649,2,1,121,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,3926
2019:02:14-00:09:24,O,1738,29831,715,58,649,2,1,137,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,39761
2019:02:14-00:09:29,O,1738,29831,715,58,649,4,1,157,65535,65535,65535,83,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,29719
2019:02:14-00:09:34,O,1739,29831,715,58,649,3,1,138,65535,65535,65535,82,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,13050
2019:02:14-00:09:40
2019:02:14-00:09:50,O,1739,29835,715,58,649,1,1,138,65535,65535,65535,82,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,65535,0,0,0,0,0,0,825,6,75,617,1813,10,13,40205
2019:02:14-00:09:55,L,20,1739,29835,203,14850,137,2,257,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:00,L,20,1739,29835,203,14850,137,2,257,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:05,L,20,1739,29835,203,14850,137,2,256,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:10,L,20,1739,29835,203,14850,137,2,256,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:15,L,20,1739,29835,203,14850,137,2,256,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:20,L,20,1739,29835,203,14850,137,2,256,138,65535,65535,255,21247,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:26,L,20,1739,29835,203,14850,137,2,256,138,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:31,L,20,1739,29835,203,14850,137,2,258,138,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:36,L,20,1740,29836,202,14850,137,2,257,138,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:41,L,20,1740,29836,202,14850,137,2,257,138,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:46,L,20,1740,29836,202,14850,137,2,257,136,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:51,L,20,1740,29836,202,14850,136,2,257,136,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
2019:02:14-00:10:56,L,20,1740,29836,202,14850,136,2,258,119,65535,65535,255,21503,65535,0,0,0,0,65535,0,23,1831,92,72,296,65535,255,0,0,0,0,0,0,57,3,19206,617,21,7,3338
