Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019:02:19-00:03:02,O,1252,29878,702,58,640,1,2,105,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,19754
2019:02:19-00:03:07,O,1252,29878,702,58,640,0,2,105,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,45252
2019:02:19-00:03:12,O,1252,29878,702,58,640,1,2,105,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,19754
2019:02:19-00:03:18,O,1252,29878,702,58,640,1,2,105,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,19754
2019:02:19-00:03:23,O,1252,29878,702,58,640,2,2,149,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,33278
2019:02:19-00:03:28,O,1252,29878,702,58,640,2,2,146,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,42010
2019:02:19-00:03:33,O,1252,29878,702,58,640,2,2,142,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21434
2019:02:19-00:03:39,O,1253,29878,701,58,640,1,2,142,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,52544
2019:02:19-00:03:44,O,1253,29878,701,58,640,1,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,12232
2019:02:19-00:03:49,O,1253,29878,701,58,640,0,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,53798
2019:02:19-00:03:54,O,1253,29878,701,58,640,1,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,12232
2019:02:19-00:03:59,O,1253,29878,701,58,640,1,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,12232
2019:02:19-00:04:05,O,1253,29878,701,58,640,0,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,53798
2019:02:19-00:04:10,O,1253,29878,701,58,640,0,2,144,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,53798
2019:02:19-00:04:15,O,1253,29878,701,58,640,1,2,146,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,15072
2019:02:19-00:04:20,O,1253,29878,701,58,640,0,2,146,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,50958
2019:02:19-00:04:26,O,1253,29878,701,58,640,1,2,146,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,15072
2019:02:19-00:04:31,O,1253,29878,701,58,640,1,2,146,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,15072
2019:02:19-00:04:36,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:04:41,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:04:46,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:04:52,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:04:57,O,1254,29879,701,58,640,1,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,2694
2019:02:19-00:05:02,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:07,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:12,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:18,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:23,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:28,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:33,O,1254,29879,701,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63336
2019:02:19-00:05:39,O,1255,29879,700,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37141
2019:02:19-00:05:44,O,1255,29879,700,58,641,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,40472
2019:02:19-00:05:49,O,1255,29879,700,58,641,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,40472
2019:02:19-00:05:54,O,1255,29879,700,58,639,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4267
2019:02:19-00:05:59,O,1255,29879,700,58,639,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4267
2019:02:19-00:06:05,O,1255,29879,700,58,640,0,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37141
2019:02:19-00:06:10,O,1255,29879,700,58,640,1,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,27899
2019:02:19-00:06:15,O,1255,29879,700,58,639,1,2,143,65535,65535,65535,87,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60741
2019:02:19-00:06:20,O,1255,29879,700,58,639,0,2,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,17013
2019:02:19-00:06:26,O,1255,29879,700,58,639,1,2,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,49051
2019:02:19-00:06:31,O,1255,29879,700,58,639,1,2,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,49051
2019:02:19-00:06:36,O,1256,29884,700,58,640,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60858
2019:02:19-00:06:41,O,1256,29884,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4180
2019:02:19-00:06:46,O,1256,29884,700,58,639,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37354
2019:02:19-00:06:52,O,1256,29884,700,58,639,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,27652
2019:02:19-00:06:57,O,1256,29884,700,58,640,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60858
2019:02:19-00:07:02,O,1256,29884,700,58,640,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60858
2019:02:19-00:07:07,O,1256,29884,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4180
2019:02:19-00:07:12,O,1256,29884,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4180
2019:02:19-00:07:18,O,1256,29884,700,58,640,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60858
2019:02:19-00:07:23,O,1256,29884,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4180
2019:02:19-00:07:28,O,1256,29884,700,58,639,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,27652
2019:02:19-00:07:33,O,1256,29884,700,58,639,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37354
2019:02:19-00:07:39,O,1257,29879,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,50089
2019:02:19-00:07:44,O,1257,29879,700,58,640,0,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,50089
2019:02:19-00:07:49,O,1257,29879,700,58,640,1,1,143,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,15943
2019:02:19-00:07:54
2019:02:19-00:08:05,O,1257,29879,700,58,640,1,1,119,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,65248
2019:02:19-00:08:10,O,1257,29879,700,58,640,1,1,119,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,65248
2019:02:19-00:08:15
2019:02:19-00:08:25,O,1257,29879,700,58,640,2,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37172
2019:02:19-00:08:31,O,1257,29879,700,58,639,1,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,13993
2019:02:19-00:08:36,O,1258,29880,699,58,639,1,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,59459
2019:02:19-00:08:41,O,1258,29880,699,58,639,0,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,5549
2019:02:19-00:08:46,O,1258,29880,699,58,639,0,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,5549
