Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-20 00:00:25,O,129,29872,692,57,636,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,12053
2019-02-20 00:01:25,O,130,29872,691,57,636,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,6347
2019-02-20 00:02:26,O,131,29874,691,57,637,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,13715
2019-02-20 00:03:26,O,132,29872,691,57,636,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,3240
2019-02-20 00:04:26,O,133,29872,691,57,636,1,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,63593
2019-02-20 00:05:26,O,134,29875,690,57,635,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,49545
2019-02-20 00:06:27,O,135,29877,690,57,636,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,57240
2019-02-20 00:07:27,O,136,29872,690,57,635,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54399
2019-02-20 00:08:35
2019-02-20 00:09:40,O,139,29873,689,57,635,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,59917
2019-02-20 00:10:40,O,140,29874,688,57,635,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,10140
2019-02-20 00:11:41,O,141,29873,688,57,635,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,46013
2019-02-20 00:12:41,O,142,29876,688,57,635,0,0,281,65535,65535,65535,89,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,55469
2019-02-20 00:13:41,O,143,29873,687,57,634,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60804
2019-02-20 00:14:41,O,144,29876,687,57,634,1,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,13068
2019-02-20 00:15:42,O,145,29876,687,57,634,1,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,14883
2019-02-20 00:16:42,O,146,29876,686,57,633,1,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,17028
2019-02-20 00:17:42,O,147,29876,686,57,633,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,46661
2019-02-20 00:18:42,O,148,29879,686,57,632,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,7051
2019-02-20 00:19:43,O,149,29874,686,57,632,0,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,46519
2019-02-20 00:20:43,O,150,29875,685,57,632,1,0,281,65535,65535,65535,90,65535,0,0,0,42,10515,30,99,1907,25,145,369,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,30251
