Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-22 00:00:00,O,449,29828,710,59,644,0,1,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,3831
2019-02-22 00:01:21,O,450,29831,710,59,644,0,1,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,34952
2019-02-22 00:02:00,O,451,29836,709,59,644,0,0,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,824,6,75,616,1813,10,13,42406
2019-02-22 00:03:00,O,452,29836,709,59,643,0,0,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,61991
2019-02-22 00:04:00,O,453,29835,708,59,643,2,0,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,57727
2019-02-22 00:05:00,O,454,29838,707,59,644,2,0,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,23697
2019-02-22 00:06:00,O,455,29839,707,59,643,0,1,87,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,765
2019-02-22 00:07:00,O,456,29839,707,59,643,0,0,96,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,57109
2019-02-22 00:08:00,O,457,29842,707,59,643,0,0,96,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,39261
2019-02-22 00:09:00,O,458,29842,705,59,642,0,0,99,65535,65535,65535,85,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,23601
2019-02-22 00:10:00,O,459,29842,705,59,642,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,33388
2019-02-22 00:11:00,O,460,29840,704,59,642,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,56072
2019-02-22 00:12:00,O,461,29844,704,59,641,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,61654
2019-02-22 00:13:00,O,462,29844,703,59,640,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,30949
2019-02-22 00:14:00,O,463,29850,703,59,640,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,3083
2019-02-22 00:15:00,O,464,29848,703,59,640,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,33157
2019-02-22 00:16:00,O,465,29850,702,59,640,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60931
2019-02-22 00:17:00,O,466,29851,702,59,639,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,64938
2019-02-22 00:18:00,O,467,29851,701,59,639,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,17779
2019-02-22 00:19:00,O,468,29851,701,59,638,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,30131
2019-02-22 00:20:00,O,469,29852,701,60,638,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54093
2019-02-22 00:21:00,O,470,29854,700,60,638,0,0,99,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,44693
2019-02-22 00:22:00,O,471,29855,700,59,638,0,0,107,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,26326
2019-02-22 00:23:00,O,472,29856,700,60,638,0,0,96,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21379
2019-02-22 00:24:13,O,473,29856,700,59,638,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,35883
2019-02-22 00:25:00,O,474,29859,699,59,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,56085
2019-02-22 00:26:18,O,475,29859,699,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54019
2019-02-22 00:27:00,O,476,29859,699,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60622
2019-02-22 00:28:00,O,477,29858,699,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,28948
2019-02-22 00:29:00,O,478,29862,699,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,22915
2019-02-22 00:30:00,O,479,29863,699,60,639,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,52052
2019-02-22 00:31:00,O,480,29863,699,60,638,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,14451
2019-02-22 00:32:00,O,481,29863,699,60,639,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,50111
2019-02-22 00:33:00,O,482,29866,698,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,22622
2019-02-22 00:34:00,O,483,29864,699,59,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,14049
2019-02-22 00:35:00,O,484,29868,698,60,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21665
2019-02-22 00:36:00,O,485,29867,698,59,638,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,62047
2019-02-22 00:37:00,O,486,29867,698,60,638,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,5625
2019-02-22 00:38:00,O,487,29867,698,59,639,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,4834
2019-02-22 00:39:00,O,488,29867,698,60,638,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,19059
2019-02-22 00:40:00,O,489,29867,697,59,639,0,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,368
2019-02-22 00:41:00,O,490,29867,697,59,638,1,0,100,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,59618
2019-02-22 00:42:00,O,491,29868,697,59,638,1,0,149,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,49598
2019-02-22 00:43:00,O,492,29868,697,59,638,2,1,149,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60680
2019-02-22 00:44:00,O,493,29870,697,59,638,1,1,149,65535,65535,65535,86,65535,0,0,0,0,65535,0,107,1915,81,164,388,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,52223
