Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-24 00:00:00,O,769,29842,710,59,626,2,1,9,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,45,615,1813,10,13,27916
2019-02-24 00:01:00,O,770,29841,709,59,626,1,1,5,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,824,6,45,615,1813,10,13,18233
2019-02-24 00:02:00,O,771,29844,709,59,626,0,1,5,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,824,6,75,615,1813,10,13,11257
2019-02-24 00:03:00,O,772,29847,708,59,626,2,1,36,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,824,6,75,615,1813,10,13,13720
2019-02-24 00:04:00,O,773,29848,707,59,626,3,1,92,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,35758
2019-02-24 00:05:00,O,774,29849,707,59,626,0,1,92,65535,65535,65535,80,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,824,6,75,615,1813,10,13,26470
2019-02-24 00:06:00,O,775,29851,707,59,625,2,1,85,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,62693
2019-02-24 00:07:00,O,776,29851,707,59,625,2,1,81,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,34832
2019-02-24 00:08:00,O,777,29852,706,59,624,2,1,41,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,824,6,75,615,1813,10,13,49380
2019-02-24 00:09:00,O,778,29850,705,59,624,1,1,15,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,7915
2019-02-24 00:10:00,O,779,29854,706,59,624,1,1,12,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,39520
2019-02-24 00:11:00,O,780,29850,704,59,623,2,1,12,65535,65535,65535,81,65535,0,0,0,23,10899,0,130,1938,39,194,418,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,52055
