Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-25 00:00:00,O,2209,29845,692,59,634,0,0,152,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,45,615,1813,10,13,39748
2019-02-25 00:01:00,O,2210,29846,692,59,634,0,0,152,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,45,615,1813,10,13,7483
2019-02-25 00:02:00,O,2211,29846,692,59,634,1,0,152,65535,65535,65535,86,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,33846
2019-02-25 00:03:00,O,2212,29844,691,59,634,0,0,152,65535,65535,65535,86,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,25409
2019-02-25 00:04:00,O,2213,29846,691,59,633,0,0,152,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,8284
2019-02-25 00:05:00,O,2214,29846,691,59,634,0,0,152,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,10810
2019-02-25 00:06:00,O,2215,29847,690,59,634,0,0,125,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,62761
2019-02-25 00:07:00,O,2216,29847,690,59,634,1,0,115,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,13754
2019-02-25 00:08:00,O,2217,29850,690,59,633,2,0,105,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,9142
2019-02-25 00:09:00,O,2218,29846,690,59,633,1,1,102,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,11970
2019-02-25 00:10:00,O,2219,29845,689,59,633,2,1,100,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,14366
2019-02-25 00:11:00,O,2220,29846,689,59,633,1,1,116,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,13742
2019-02-25 00:12:00,O,2221,29846,689,59,632,1,1,112,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,6620
2019-02-25 00:13:00,O,2222,29846,689,59,632,0,1,111,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,1879
2019-02-25 00:14:00,O,2223,29846,688,59,632,0,1,111,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,24874
2019-02-25 00:15:00,O,2224,29849,688,59,632,0,1,111,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,3179
2019-02-25 00:16:00,O,2225,29851,688,59,631,0,1,112,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,41440
2019-02-25 00:17:00,O,2226,29848,688,59,631,0,1,112,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,10143
2019-02-25 00:18:00,O,2227,29849,687,59,631,0,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,21382
2019-02-25 00:19:00,O,2228,29852,687,59,631,0,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,52056
2019-02-25 00:20:00,O,2229,29851,686,59,630,0,1,112,65535,65535,65535,87,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,42601
2019-02-25 00:21:00,O,2230,29851,686,59,630,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,8937
2019-02-25 00:22:00,O,2231,29851,686,59,630,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,11206
2019-02-25 00:23:00,O,2232,29850,686,59,629,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,63617
2019-02-25 00:24:00,O,2233,29850,686,59,630,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,57529
2019-02-25 00:25:00,O,2234,29854,686,59,630,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,51246
2019-02-25 00:26:00,O,2235,29853,686,59,630,0,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,23567
2019-02-25 00:27:00,O,2236,29853,685,59,629,1,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,16077
2019-02-25 00:28:00,O,2237,29854,685,59,629,1,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,43756
2019-02-25 00:29:00,O,2238,29855,685,59,629,1,0,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,9576
2019-02-25 00:30:00,O,2239,29854,685,59,629,0,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,28676
2019-02-25 00:31:00,O,2240,29857,685,59,629,0,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,25454
2019-02-25 00:32:07,O,2242,29854,684,59,629,1,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,51138
2019-02-25 00:33:00,O,2242,29854,684,59,629,0,1,112,65535,65535,65535,88,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,14892
2019-02-25 00:34:00,O,2243,29853,684,59,627,1,1,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,8979
2019-02-25 00:35:00,O,2244,29855,684,59,627,0,1,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,59595
2019-02-25 00:36:00,O,2245,29857,683,59,627,0,1,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,24675
2019-02-25 00:37:00,O,2246,29856,684,59,627,0,1,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,49992
2019-02-25 00:38:00,O,2247,29858,683,59,627,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,55915
2019-02-25 00:39:00,O,2248,29858,683,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,33731
2019-02-25 00:40:00,O,2249,29861,683,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,9220
2019-02-25 00:41:00,O,2250,29859,683,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,1384
2019-02-25 00:42:01,O,2251,29859,682,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,25365
2019-02-25 00:43:00,O,2252,29858,682,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,51245
2019-02-25 00:44:00,O,2253,29861,682,59,627,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,24807
2019-02-25 00:45:00,O,2254,29859,682,59,626,0,0,112,65535,65535,65535,89,65535,0,0,0,79,10899,0,186,1994,53,201,425,65535,65535,0,0,0,0,0,0,825,6,75,615,1813,10,13,20102
