Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-27 21:54:09,O,1337,29867,667,74,615,0,0,103,65535,65535,65535,93,65535,122,0,0,113,11539,66,301,2109,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,46508
2019-02-27 22:48:36,O,1338,29867,667,74,614,1,0,103,65535,65535,65535,93,65535,121,0,0,114,11539,67,302,2110,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,47150
2019-02-27 22:49:00,O,1338,29867,667,74,614,1,0,103,65535,65535,65535,93,65535,222,0,0,115,11539,68,303,2111,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,61502
2019-02-27 22:50:00,O,1339,29867,667,74,614,2,0,94,65535,65535,65535,93,65535,145,0,0,119,11539,72,307,2115,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,50139
2019-02-27 22:51:00,O,1340,29870,666,74,613,7,1,91,65535,65535,65535,93,65535,430,0,0,123,11539,76,311,2119,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,22357
2019-02-27 22:52:00,O,1341,29867,667,74,611,4,1,85,65535,65535,65535,93,65535,138,0,0,127,11539,80,315,2123,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,28172
2019-02-27 22:53:00,O,1342,29865,667,74,610,0,1,46,65535,65535,65535,93,65535,154,0,0,130,11539,83,318,2126,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,30116
2019-02-27 22:54:00,O,1343,29866,666,74,609,0,1,46,65535,65535,65535,94,65535,84,0,0,131,11539,84,319,2127,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,42007
2019-02-27 22:55:00,O,1344,29866,666,74,609,1,1,55,65535,65535,65535,94,65535,55,0,0,132,11539,85,320,2128,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,31124
2019-02-27 22:56:00,O,1345,29864,666,74,608,1,2,86,65535,65535,65535,94,65535,65,0,0,133,11539,86,321,2129,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,42852
2019-02-27 22:57:00,O,1346,29869,665,74,608,2,2,130,65535,65535,65535,94,65535,40,0,0,134,11539,87,322,2130,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,10562
2019-02-27 22:58:00,O,1347,29868,665,73,607,1,2,147,65535,65535,65535,94,65535,40,0,0,134,11539,87,322,2130,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,45870
2019-02-27 22:59:00,O,1348,29868,664,73,607,1,2,142,65535,65535,65535,94,65535,26,0,0,134,11539,87,322,2130,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,40171
2019-02-27 23:00:00,O,1349,29872,664,73,606,4,2,105,65535,65535,65535,94,65535,22,0,0,135,11539,88,323,2131,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,46080
2019-02-27 23:01:00,O,1350,29876,663,73,605,4,2,117,65535,65535,65535,94,65535,22,0,0,135,11539,88,323,2131,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,27708
2019-02-27 23:02:00,O,1351,29880,662,73,604,0,1,103,65535,65535,65535,93,65535,22,0,0,135,11539,88,323,2131,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,27870
2019-02-27 23:03:00,O,1352,29882,662,73,603,1,1,134,65535,65535,65535,93,65535,17,0,0,135,11539,88,323,2131,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,36947
2019-02-27 23:04:00,O,1353,29883,661,73,602,2,2,105,65535,65535,65535,93,65535,14,0,0,135,11539,88,323,2131,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,23565
2019-02-27 23:05:00,O,1354,29884,661,73,600,0,2,101,65535,65535,65535,93,65535,12,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,41018
2019-02-27 23:06:18,O,1356,29885,659,73,599,1,2,90,65535,65535,65535,94,65535,12,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,54450
2019-02-27 23:07:10,O,1356,29885,659,73,599,0,2,93,65535,65535,65535,94,65535,12,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,3256
2019-02-27 23:08:00,O,1357,29888,658,73,599,0,2,97,65535,65535,65535,94,65535,12,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,16736
2019-02-27 23:09:00,O,1358,29887,658,73,598,1,1,100,65535,65535,65535,94,65535,12,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,137
2019-02-27 23:10:00,O,1359,29888,657,73,598,0,1,108,65535,65535,65535,94,65535,11,0,0,136,11539,89,324,2132,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,41620
2019-02-27 23:11:00,O,1360,29888,657,73,598,0,1,108,65535,65535,65535,95,65535,11,0,0,137,11539,90,325,2133,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,43395
2019-02-27 23:12:44,O,1362,29887,655,73,597,0,1,108,65535,65535,65535,95,65535,11,0,0,137,11539,90,325,2133,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,16813
2019-02-27 23:13:00,O,1362,29887,655,73,598,1,1,108,65535,65535,65535,95,65535,11,0,0,137,11539,90,325,2133,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,44372
2019-02-27 23:14:00,O,1363,29887,655,73,597,1,0,108,65535,65535,65535,95,65535,11,0,0,137,11539,90,325,2133,32,227,451,65535,65535,0,0,0,0,0,0,825,6,45,614,1813,10,13,32820
