Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019-02-21 00:00:00,O,1559,29850,675,59,609,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,24938
2019-02-21 00:01:00,O,1560,29850,675,59,608,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,14530
2019-02-21 00:02:00,O,1561,29852,674,59,608,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,25762
2019-02-21 00:03:00,O,1562,29854,674,60,608,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,30481
2019-02-21 00:04:00,O,1563,29854,674,60,608,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,32318
2019-02-21 00:05:00,O,1564,29855,673,60,608,0,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,25840
2019-02-21 00:06:00,O,1565,29855,673,60,608,1,0,286,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,36913
2019-02-21 00:07:00,O,1566,29855,672,60,607,1,0,314,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,47305
2019-02-21 00:08:00,O,1567,29855,672,60,607,1,0,327,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,19241
2019-02-21 00:09:00,O,1568,29855,672,60,606,1,0,336,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,59732
2019-02-21 00:10:00,O,1569,29857,672,60,604,1,0,339,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,23805
2019-02-21 00:11:00,O,1570,29860,671,60,604,1,1,339,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,45,616,1813,10,13,15425
2019-02-21 00:12:00,O,1571,29857,671,60,603,1,1,339,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,32844
2019-02-21 00:13:00,O,1572,29858,670,60,602,1,1,339,65535,65535,65535,93,65535,0,0,0,50,10515,4,107,1915,56,154,378,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,17104
